series,season,episode,episode_code,bool_response,explanation
GA,15,10,GAS15E10,Yes,"The topic of pregnancy is explicitly mentioned multiple times, including a character revealing she is pregnant ('I am pregnant. With Owen's baby.') and discussions about parenting and maternity leave. There is also a storyline involving a patient undergoing pelvic exenteration for a vaginal tumor, with explicit discussion about preserving or removing the uterus and the patient's fertility. While abortion or pregnancy termination is not explicitly mentioned, the discussion of unwanted pregnancy, options regarding pregnancy, and surgical removal of reproductive organs (with emotional impact about not being able to have children) all implicitly touch on themes related to pregnancy termination. Given the instructions to answer 'Yes' if there is any doubt, the answer is Yes."
GA,15,11,GAS15E11,No,
GA,15,12,GAS15E12,Yes,"There are implicit references to unwanted pregnancy and the fear of parental discovery. Specifically, the character Betty/Britney reveals she ran away when she got pregnant, her parents don't know about the baby, and she is afraid they will take the child if they find out. The discussion of her options, her hiding the pregnancy, and the emotional distress around the situation all suggest the topic of pregnancy termination or at least the consideration of options in the context of an unwanted pregnancy."
GA,15,13,GAS15E13,No,
GA,15,14,GAS15E14,Yes,"There is an explicit reference to a character (Betty) who was scared that for the rest of her life, she'd have to tell people that her dealer got her pregnant at 15. This directly references a teenage, likely unwanted, pregnancy and the associated stigma, which often implies consideration of options such as abortion or pregnancy termination, especially in the context of fear and trauma. The episode also discusses the impact of this event on her relationships and future, further implying the gravity of the situation."
GA,15,15,GAS15E15,No,
GA,15,16,GAS15E16,No,
GA,15,17,GAS15E17,No,
GA,15,18,GAS15E18,No,
GA,15,19,GAS15E19,Yes,"The topic of abortion is explicitly mentioned in a conversation where a character reveals she had an abortion after being abused by her ex-husband. Additionally, the episode discusses unwanted pregnancy resulting from rape, adoption, and the trauma surrounding these experiences, all of which are implicit references to pregnancy termination and related choices."
GA,15,20,GAS15E20,No,
GA,15,21,GAS15E21,No,
GA,15,22,GAS15E22,No,
GA,15,23,GAS15E23,No,
GA,15,24,GAS15E24,Yes,"The topic of miscarriage is explicitly mentioned early in the subtitles: 'When we're having a miscarriage and our husband just has been shoot...' Miscarriage is a form of pregnancy loss and is closely related to the topics of abortion and pregnancy termination, especially as it can lead to discussions or implications about pregnancy outcomes, choices, and medical interventions. There are also several scenes discussing trauma, unwanted existence, and difficult pregnancies (e.g., water breaking, labor), but the explicit mention of miscarriage is sufficient to answer Yes."
GA,15,25,GAS15E25,No,
GA,16,1,GAS16E01,Yes,"There are several references to pregnancy and new motherhood, including scenes with newborn babies, maternity leave, and discussions of postpartum experiences. Additionally, there is a scene where Amelia discusses changes in her body and is asked if she is pregnant, which she initially denies, but the conversation is about pregnancy symptoms and the possibility of being pregnant. While there is no explicit mention of abortion or pregnancy termination, the episode does include implicit references to pregnancy, pregnancy options, and the anxieties surrounding them. Given the instructions to answer 'Yes' if there is any doubt, the answer is Yes."
GA,16,2,GAS16E02,Yes,"The topic of abortion or pregnancy termination is both mentioned and implied. Amelia discovers she is pregnant and discusses her options with Link, explicitly stating 'if you don't want it, I-I, um... I'll drive you to the appointment. I will be there for you in every way I possibly can.' This strongly suggests considering a pregnancy termination. The conversation also includes discussion of her past negative pregnancy experience, her fears about having a child, and the explicit acknowledgment that it is her body and her choice, all of which are common elements in storylines about abortion or pregnancy termination."
GA,16,3,GAS16E03,Yes,"The topic of pregnancy is explicitly mentioned multiple times, including a character saying 'I'm keeping the baby,' discussions about telling people about being pregnant, and references to the first trimester and related symptoms. There is also discussion about options and decisions regarding the pregnancy, which can imply that termination or abortion was considered or could have been an option, even if not directly stated. Given the instructions to answer Yes if there is any doubt, and the presence of implicit references to pregnancy decision-making, the answer is Yes."
GA,16,4,GAS16E04,No,
GA,16,5,GAS16E05,No,
GA,16,6,GAS16E06,No,
GA,16,7,GAS16E07,Yes,"The topic of abortion and pregnancy termination is explicitly mentioned and discussed in the subtitles. There is a storyline involving a woman who attempted to terminate her pregnancy, first by trying to access a clinic, then by taking herbs, and ultimately discussing abortion options with doctors. The words 'abortion' and 'terminate a pregnancy' are used, and the process of medication abortion is described in detail. There are also implicit references to unwanted pregnancy and the difficulties in accessing abortion care."
GA,16,8,GAS16E08,No,
GA,16,9,GAS16E09,No,
GA,16,10,GAS16E10,Yes,"The topic of miscarriage is explicitly mentioned several times (e.g., 'She's working through a miscarriage,' 'I had a miscarriage once.'). While miscarriage is not always the same as abortion or pregnancy termination, it is related to pregnancy loss, and the script also includes discussions of pregnancy, options, and emotional responses to pregnancy loss. There are also references to Safe Haven laws and surrendering a baby, which can be tangentially related to unwanted pregnancies and options. Given the instructions to answer Yes if there is any doubt, the answer is Yes."
GA,16,11,GAS16E11,Yes,"The episode contains explicit mention of a miscarriage ('I had a miscarriage. That happened, I'm sad about it, and I'm taking care of myself.') and a discussion of pregnancy, paternity, and options regarding who the father is. While the term 'abortion' is not used, the miscarriage is a form of pregnancy termination, and the episode discusses issues around unintended pregnancy, paternity, and related emotional decisions. These are all relevant to the topic of abortion or pregnancy termination."
GA,16,12,GAS16E12,No,
GA,16,13,GAS16E13,Yes,"There are several references to pregnancy and paternity, particularly the storyline involving Amelia, Link, and Owen. They discuss paternity results, the future of their relationship, and the impact of the baby's biological father. While the word 'abortion' or 'pregnancy termination' is not explicitly mentioned, the context of discussing options, uncertainty about the future, and the emotional weight of the pregnancy and its implications could imply that the topic of pregnancy options, including termination, may be relevant or under consideration. Given the instruction to answer Yes if there is any doubt, the answer is Yes."
GA,16,14,GAS16E14,No,
GA,16,15,GAS16E15,No,
GA,16,16,GAS16E16,No,
GA,16,17,GAS16E17,No,
GA,16,18,GAS16E18,No,
GA,16,19,GAS16E19,No,
GA,16,20,GAS16E20,No,
GA,16,21,GAS16E21,No,
GA,17,1,GAS17E01,No,
GA,17,2,GAS17E02,No,
GA,17,3,GAS17E03,Yes,"The topic of pregnancy is explicitly discussed in the case of Val Ashton, who is initially told she is pregnant, then told she is not, and finally diagnosed with an abdominal (ectopic) pregnancy with the fetus attached to her liver. The episode includes discussion of her past infertility, IVF, and her feelings about the pregnancy. Importantly, Dr. Wilson asks Val, 'Do you want this baby?' before proceeding with the emergency surgery, which is an implicit reference to the patient's options regarding the pregnancy and bodily autonomy. While the episode does not explicitly mention abortion or pregnancy termination, the conversation about whether Val wants the baby and the high-risk, non-viable nature of the pregnancy (abdominal pregnancy) closely aligns with themes of pregnancy options and potential termination. Therefore, the topic is implied."
GA,17,4,GAS17E04,No,
GA,17,5,GAS17E05,No,
GA,17,6,GAS17E06,No,
GA,17,7,GAS17E07,No,
GA,17,8,GAS17E08,No,
GA,17,9,GAS17E09,No,
GA,17,10,GAS17E10,No,
GA,17,11,GAS17E11,No,
GA,17,12,GAS17E12,No,
GA,17,13,GAS17E13,No,
GA,17,14,GAS17E14,No,
GA,17,15,GAS17E15,No,
GA,17,16,GAS17E16,No,
GA,17,17,GAS17E17,No,
GA,18,1,GAS18E01,No,
GA,18,2,GAS18E02,No,
GA,18,3,GAS18E03,No,
GA,18,4,GAS18E04,No,
GA,18,5,GAS18E05,No,
GA,18,6,GAS18E06,No,
GA,18,7,GAS18E07,Yes,"There are implicit references to pregnancy and possible pregnancy-related decisions. Early in the subtitles, a character says, 'Yes, because apparently love and great sex are not enough for the mother of my child.' Later, there is discussion about talking to Amelia and her being 'crystal clear that nothing has changed,' and 'very good at compartmentalizing.' The emotional tone, combined with the mention of 'the mother of my child' and ongoing tension, could imply a storyline involving an unplanned or unwanted pregnancy and discussions about options, which may include abortion or pregnancy termination. Given the instruction to answer Yes if there is any doubt, the answer is Yes."
